node_name,node_type,impact_pct
DSO_2074,DSO,0.0
DSO_1779,DSO,0.0
DSO_1778,DSO,0.0
DSO_1775,DSO,0.0
DSO_1821,DSO,0.0
DSO_1811,DSO,0.0
DSO_1806,DSO,0.00020182539727256227
DSO_1878,DSO,0.0
IND_0396,IND,0.0
IND_0397,IND,0.0
DSO_1810,DSO,0.0
DSO_1814,DSO,0.0
DSO_1815,DSO,0.0
DSO_1812,DSO,0.0
TPP_0078,TPP,0.0
TPP_0077,TPP,0.0
DSO_1816,DSO,0.0
DSO_1817,DSO,0.005619274089244417
DSO_1813,DSO,0.0
X_1655,X,0.004936544601476903
DSO_1826,DSO,0.0
X_1657,X,0.004936544601476903
CS09-NY-01,CS,0.004936544601476903
X_2712,X,0.004936544601476903
IND_0441,IND,0.0
DSO_1828,DSO,0.0
DSO_1829,DSO,0.0
DSO_1827,DSO,0.0
DSO_1831,DSO,0.0
DSO_1843,DSO,0.0
DSO_1830,DSO,0.0
X_1851,X,0.0
DSO_1832,DSO,0.0
TPP_0079,TPP,0.0
DSO_1991,DSO,0.0
DSO_1841,DSO,0.0
DSO_2458,DSO,0.0
CS33-NY-05,CS,0.0
X_2633,X,0.0
CS33-NY-06,CS,0.0
X_1673,X,0.0
X_1668,X,0.0
X_1667,X,0.0
X_1672,X,0.0
DSO_1820,DSO,0.0
DSO_1846,DSO,0.0
X_3165,X,0.0
IND_0409,IND,0.0
CS09-NY-00,CS,0.004936544601476903
X_1650,X,0.0
X_3341,X,0.0
X_3487,X,0.004936544601476903
X_3342,X,0.0
X_1656,X,0.0
IND_0581,IND,0.0
X_2838,X,0.0
X_2851,X,0.0
CS33-NY-07,CS,0.0
X_1664,X,0.0
X_1670,X,0.0
DSO_2555,DSO,0.0
X_1669,X,0.0
DSO_1849,DSO,0.0
DSO_1848,DSO,0.0
DSO_2943,DSO,0.0
X_3524,X,0.0
X_1663,X,0.0
DSO_1861,DSO,0.0
DSO_1840,DSO,0.0
DSO_1842,DSO,0.0
TPP_0072,TPP,0.0
X_1631,X,0.0
IND_0499,IND,0.0
CS07-NY-00,CS,0.0
DSO_1973,DSO,0.0
DSO_1790,DSO,0.0
CS07-NY-02,CS,0.0
X_2510,X,0.0
TPP_0111,TPP,0.0
X_1634,X,0.00925217242507899
DSO_1801,DSO,0.014251993378804574
IND_0393,IND,0.0006044409207314674
X_1628,X,0.0
X_2439,X,0.007890591145080478
X_1630,X,0.0010254073263176646
X_1629,X,0.0
DSO_2156,DSO,0.0
DSO_2155,DSO,0.0
X_2192,X,0.0
IND_0395,IND,0.0
DSO_1808,DSO,0.0
DSO_1805,DSO,0.0
DSO_2201,DSO,0.00018383791985868508
DSO_2200,DSO,0.000908692929434602
X_1724,X,0.0
DSO_1793,DSO,0.0
X_1624,X,0.0
DSO_1792,DSO,0.0
DSO_1802,DSO,0.0
X_2093,X,0.0
CS18-NY-05,CS,0.0
DSO_2621,DSO,0.0
CS22-NY-05,CS,0.0
X_1638,X,0.0
DSO_1803,DSO,0.0
X_1643,X,0.0
TPP_0074,TPP,0.0
CS21-NY-00,CS,0.011903995394773577
X_1635,X,0.011903995394773577
X_2553,X,0.0
DSO_2358,DSO,0.0
DSO_1809,DSO,0.0
X_1717,X,0.0
X_1644,X,0.0
X_1641,X,0.0
X_1642,X,0.0
X_1640,X,0.0
X_1637,X,0.0
X_1639,X,0.0
DSO_1807,DSO,0.0
TPP_0094,TPP,0.0
X_1646,X,0.0
X_1727,X,0.0
DSO_1823,DSO,0.0
X_1661,X,0.0
X_1649,X,0.0
X_1648,X,0.0
X_1647,X,0.0
X_2547,X,0.0
X_2549,X,0.0
DSO_1818,DSO,0.0
DSO_2357,DSO,0.0
DSO_1822,DSO,0.0
X_1651,X,0.0
X_2520,X,0.0
X_2486,X,0.0
X_2538,X,0.0
X_1416,X,0.0009697970944246351
DSO_1498,DSO,0.0
X_1414,X,0.0
CS36-NY-06,CS,0.0
DSO_1500,DSO,0.0
TPP_0058,TPP,0.0
BIO_0020,BIO,0.0018157675463268991
DSO_1543,DSO,0.000845970451902264
CS36-NY-04,CS,0.0010542709318505578
DSO_1478,DSO,0.0
DSO_1479,DSO,0.0
DSO_1477,DSO,0.0
DSO_1476,DSO,0.0
X_1390,X,0.0
X_2679,X,0.0
X_1401,X,0.0
X_2218,X,0.0
CS32-NY-02,CS,0.0
IND_0292,IND,0.0
DSO_1473,DSO,0.0
IND_0398,IND,0.0
X_1389,X,0.0
CS48-NY-03,CS,0.0
DSO_1600,DSO,0.0
X_1472,X,0.0
X_1545,X,0.0
DSO_1732,DSO,0.0
DSO_1481,DSO,0.0
X_2094,X,0.0
CS18-NY-02,CS,0.0
DSO_1470,DSO,0.0
DSO_1474,DSO,0.0
IND_0293,IND,0.0
DSO_1546,DSO,0.0
X_3460,X,0.0
DSO_1464,DSO,0.0
DSO_1463,DSO,0.0
CS32-NY-07,CS,0.004161854274645932
X_1393,X,0.0
DSO_1480,DSO,0.0
DSO_1915,DSO,0.0
X_1394,X,0.0
DSO_1499,DSO,0.0
X_1482,X,0.0
DSO_1460,DSO,0.0
DSO_1468,DSO,0.0
X_1478,X,0.0
DSO_1459,DSO,0.0
CS32-NY-05,CS,0.0
IND_0297,IND,0.0
IND_0291,IND,0.0
X_1576,X,0.0
DSO_1615,DSO,0.0
X_1387,X,0.0
X_1388,X,0.0
X_1391,X,0.0
DSO_1462,DSO,0.0
DSO_1494,DSO,0.0
IND_0466,IND,0.0
X_1386,X,0.0
X_3164,X,0.0
X_1530,X,0.0
DSO_1865,DSO,0.0
DSO_1465,DSO,0.0
IND_0399,IND,0.0
IND_0400,IND,0.0
X_2853,X,0.0
IND_0481,IND,0.0
DSO_1850,DSO,0.0
X_2132,X,0.0
DSO_1839,DSO,0.0
DSO_1837,DSO,0.0
DSO_1836,DSO,0.0
DSO_1855,DSO,0.0
DSO_1838,DSO,0.0
X_1870,X,0.0
IND_0560,IND,0.0
X_1681,X,0.0
X_1687,X,0.0
X_1866,X,0.0
X_1855,X,0.0
X_1675,X,0.0
X_2464,X,0.0
X_2465,X,0.0
X_1701,X,0.0
X_1679,X,0.0
DSO_1854,DSO,0.0
X_3229,X,0.0
X_1854,X,0.0
IND_0544,IND,0.0
X_1676,X,0.0
X_1677,X,0.0
DSO_1851,DSO,0.0
CS33-NY-02,CS,0.0
DSO_1496,DSO,0.0
DSO_1495,DSO,0.0
IND_0401,IND,0.0
DSO_1853,DSO,0.0
DSO_1541,DSO,0.0
DSO_1544,DSO,0.0
IND_0295,IND,0.0
DSO_1497,DSO,0.0
IND_0302,IND,0.0
X_1418,X,0.0
DSO_1542,DSO,0.0
DSO_1540,DSO,0.0
DSO_1733,DSO,0.0
X_1399,X,0.0
DSO_1554,DSO,0.0
X_1397,X,0.0
DSO_1486,DSO,0.0
DSO_1485,DSO,0.0
X_1398,X,0.0
DSO_1488,DSO,0.0013141164778819809
DSO_1487,DSO,0.0
DSO_1482,DSO,0.0
DSO_1502,DSO,0.0
DSO_1492,DSO,0.0
DSO_1491,DSO,0.0
DSO_1489,DSO,0.0
BIO_0018,BIO,0.002920066274507534
DSO_1825,DSO,0.004013200925901145
DSO_1483,DSO,0.0
X_1654,X,0.0024024173981316184
CS36-NY-05,CS,0.0024024173981316184
IND_0296,IND,0.0
IND_0440,IND,0.0
DSO_1509,DSO,0.0
IND_0298,IND,0.0
X_3466,X,0.0
DSO_1523,DSO,0.0
DSO_1524,DSO,0.0
X_3188,X,0.0
DSO_1519,DSO,0.0
DSO_1521,DSO,0.0
DSO_1522,DSO,0.0
DSO_1520,DSO,0.0
DSO_1518,DSO,0.0
X_3193,X,0.012256006960119461
X_1457,X,0.012256006960119461
X_1424,X,0.012256006960119461
X_1460,X,0.012256006960119461
DSO_1555,DSO,0.0
X_1461,X,0.0
X_1422,X,0.0
DSO_1591,DSO,0.0
DSO_2034,DSO,0.0
DSO_1592,DSO,0.0
X_2807,X,0.0
X_1973,X,0.0
X_1972,X,0.0
X_1420,X,0.0
DSO_1553,DSO,0.0
DSO_1737,DSO,0.0
DSO_1552,DSO,0.0
X_1506,X,0.0
X_1507,X,0.0
X_1419,X,0.0
CS36-NY-08,CS,0.0
DSO_1551,DSO,0.0
DSO_1550,DSO,0.0
CS36-NY-07,CS,0.002701535414886413
X_1421,X,0.0
DSO_1506,DSO,0.0
DSO_1512,DSO,0.0
DSO_1501,DSO,0.0
IND_0450,IND,0.0
DSO_1538,DSO,0.0
DSO_1727,DSO,0.0
DSO_1505,DSO,0.0
DSO_1513,DSO,0.0
X_2359,X,0.009435072768378927
DSO_1715,DSO,0.0
IND_0301,IND,0.0
DSO_1532,DSO,0.0
DSO_1534,DSO,0.0
X_2435,X,0.009435072768378927
X_1409,X,0.009435072768378927
X_1411,X,0.009435072768378927
DSO_1529,DSO,0.0
DSO_1530,DSO,0.0
DSO_1531,DSO,0.0
DSO_1533,DSO,0.0
DSO_1539,DSO,0.0
X_1408,X,0.0
TPP_0060,TPP,0.0
DSO_1528,DSO,0.003260045577531126
BIO_0019,BIO,0.008850258197911172
DSO_1536,DSO,0.0
X_1124,X,0.0
IND_0300,IND,0.0
DSO_2811,DSO,0.0
X_1413,X,0.0
X_1412,X,0.0
DSO_1537,DSO,0.0
DSO_1525,DSO,0.0
DSO_1461,DSO,0.0
X_1515,X,0.0
DSO_1657,DSO,0.0
CS32-NY-06,CS,0.0
DSO_1456,DSO,0.0
DSO_1455,DSO,0.0
DSO_1458,DSO,0.0
DSO_1467,DSO,0.0
DSO_1452,DSO,0.0
DSO_2005,DSO,0.0
IND_0289,IND,0.0
CS32-NY-08,CS,0.0
DSO_2077,DSO,0.0
DSO_1457,DSO,0.0
IND_0290,IND,0.0
DSO_1466,DSO,0.0
IND_0288,IND,0.0
CS32-NY-00,CS,0.0
X_1383,X,0.0
DSO_2134,DSO,0.0
DSO_2004,DSO,0.0
CS32-NY-10,CS,0.011903995394773577
DSO_2051,DSO,0.0
DSO_2449,DSO,0.0
DSO_1453,DSO,0.0
X_2187,X,0.0
X_1385,X,0.0
X_1384,X,0.0
IND_0381,IND,0.0
DSO_1916,DSO,0.0
DSO_1454,DSO,0.0
DSO_1570,DSO,0.0003646491921815514
X_1437,X,0.0003646491921815514
CS48-NY-04,CS,0.0
DSO_1567,DSO,0.0
X_1439,X,0.0
DSO_2235,DSO,0.009163422541738561
CS37-NY-05,CS,0.0032453212129678246
X_2808,X,0.0
X_1417,X,0.0
DSO_1549,DSO,0.002701535414886413
X_2622,X,0.0
DSO_1563,DSO,0.0
X_2591,X,0.0
DSO_1565,DSO,0.0
X_1433,X,0.0
X_1463,X,0.0
X_2257,X,0.0
DSO_1569,DSO,0.0
CS37-NY-02,CS,0.0
DSO_1560,DSO,0.0
CS05-NY-00,CS,0.0
CS37-NY-06,CS,0.0
CS48-NY-00,CS,0.0
X_1428,X,0.0
DSO_2186,DSO,0.0
CS48-NY-02,CS,0.0
X_2049,X,0.0
X_2164,X,0.0
X_1432,X,0.0
CS37-NY-07,CS,0.0
X_1426,X,0.0
X_1427,X,0.0
X_1425,X,0.0
DSO_1562,DSO,0.0
IND_0303,IND,0.0
X_2058,X,0.0
DSO_1558,DSO,0.0
DSO_1557,DSO,0.0
X_1468,X,0.0
DSO_2931,DSO,0.0
X_2129,X,0.0
X_2128,X,0.0
DSO_2027,DSO,0.0
DSO_1601,DSO,0.0
DSO_1604,DSO,0.0
IND_0315,IND,0.0
DSO_1594,DSO,0.0
DSO_2447,DSO,0.0
X_1766,X,0.0
DSO_1595,DSO,0.0
DSO_1596,DSO,0.0
DSO_1597,DSO,0.0
DSO_2268,DSO,0.0
DSO_1748,DSO,0.0
X_2140,X,0.0
DSO_1593,DSO,0.0
X_2139,X,0.0
IND_0484,IND,0.0
CS18-NY-00,CS,0.0
DSO_1602,DSO,0.0
DSO_1609,DSO,0.0
DSO_1608,DSO,0.0
DSO_1611,DSO,0.0
TPP_0064,TPP,0.0
X_1470,X,0.0
TPP_0062,TPP,0.0
IND_0485,IND,0.0
DSO_1603,DSO,0.0
X_2136,X,0.0
IND_0486,IND,0.0
X_1471,X,0.0
CS11-NY-01,CS,0.012256006960119461
X_1450,X,0.0
DSO_1583,DSO,0.0
X_1716,X,0.0
X_1455,X,0.0
DSO_1586,DSO,0.0
DSO_1587,DSO,0.0
DSO_2490,DSO,0.0
X_2755,X,0.0
X_3476,X,0.0
X_1451,X,0.0
X_1896,X,0.0
X_1995,X,0.0
DSO_2044,DSO,0.0014437576828675326
X_2001,X,0.00039451051496799396
X_1446,X,0.0
X_3474,X,0.0
X_1459,X,0.0
IND_0313,IND,0.0
DSO_1590,DSO,0.0
X_1467,X,0.0
IND_0311,IND,0.0
IND_0336,IND,0.0
IND_0312,IND,0.0
DSO_1598,DSO,0.0
IND_0309,IND,0.0
IND_0310,IND,0.0
X_1456,X,0.0
X_1453,X,0.0
X_1566,X,0.0
X_1458,X,0.0
X_1454,X,0.0
DSO_1589,DSO,0.0
DSO_2937,DSO,0.0
X_1406,X,0.0
X_1407,X,0.0
DSO_1599,DSO,0.0
X_0411,X,0.0
DSO_1545,DSO,0.0
DSO_1517,DSO,0.0
DSO_1515,DSO,0.0
X_0408,X,0.0
X_1488,X,0.0
X_1489,X,0.0
DSO_1623,DSO,0.0
CS36-NY-00,CS,0.0
CS22-NY-08,CS,0.0
X_1493,X,0.0
DSO_1630,DSO,0.0
DSO_1619,DSO,0.0
DSO_1631,DSO,0.0
X_1485,X,0.0
DSO_1504,DSO,0.0
DSO_1503,DSO,0.0
DSO_1508,DSO,0.0
DSO_1507,DSO,0.0
IND_0487,IND,0.0
DSO_1510,DSO,0.0
DSO_1514,DSO,0.0
DSO_2140,DSO,0.0
DSO_2751,DSO,0.0
IND_0299,IND,0.0
DSO_1702,DSO,0.0
X_1404,X,0.0
DSO_1511,DSO,0.0
IND_0314,IND,0.0
TPP_0059,TPP,0.0
X_1405,X,0.0
TPP_0118,TPP,0.031051685696629895
X_3219,X,0.0
X_3398,X,0.0
X_1484,X,0.0
X_3463,X,0.0
X_1477,X,0.0
IND_0425,IND,0.0
X_2724,X,0.0
X_1474,X,0.0
DSO_1607,DSO,0.0
DSO_1606,DSO,0.0
DSO_1617,DSO,0.0
X_1475,X,0.0
TPP_0063,TPP,0.0
DSO_1640,DSO,0.0
X_1469,X,0.0
DSO_1641,DSO,0.0
X_1607,X,0.0
X_1813,X,0.0
TPP_0066,TPP,0.0
TPP_0065,TPP,0.0
CS33-NY-12,CS,0.0
IND_0316,IND,0.0
DSO_1626,DSO,0.0
DSO_1618,DSO,0.0
IND_0317,IND,0.0
X_2233,X,0.0
X_1487,X,0.0
X_3458,X,0.0
DSO_2434,DSO,0.0
DSO_1616,DSO,0.0
DSO_2188,DSO,0.0
CS11-NY-00,CS,0.017473484677565727
X_1479,X,0.0
DSO_1614,DSO,0.0
X_1494,X,0.0
DSO_1635,DSO,0.0
DSO_1629,DSO,0.0
IND_0318,IND,0.0
DSO_1632,DSO,0.0
DSO_1917,DSO,0.0
X_1495,X,0.0
DSO_1633,DSO,0.0
DSO_1624,DSO,0.0
X_1499,X,0.0
X_1852,X,0.0
DSO_1643,DSO,0.0
DSO_1625,DSO,0.0
DSO_1769,DSO,0.0
X_1492,X,0.0
DSO_1627,DSO,0.0
DSO_1770,DSO,0.0
IND_0545,IND,0.0
X_1592,X,0.0
DSO_1628,DSO,0.0
DSO_1645,DSO,0.0
X_2126,X,0.0
DSO_1634,DSO,0.0
DSO_2115,DSO,0.0
DSO_1728,DSO,0.0
IND_0319,IND,0.0
DSO_1639,DSO,0.0
X_2133,X,0.0
DSO_2162,DSO,0.0
IND_0497,IND,0.0
X_1503,X,0.0
X_3161,X,0.0
DSO_1642,DSO,0.0
X_1502,X,0.0
X_1500,X,0.0
X_2585,X,0.0
BIO_0024,BIO,0.007732707834114237
DSO_2169,DSO,0.0019241201618911236
DSO_2184,DSO,0.0
DSO_1824,DSO,0.0
DSO_1649,DSO,0.0
IND_0496,IND,0.0
X_2200,X,0.0
DSO_1648,DSO,0.0
DSO_1646,DSO,0.0
DSO_1647,DSO,0.0
IND_0498,IND,0.0
DSO_1636,DSO,0.0
X_1497,X,0.0
DSO_2298,DSO,0.0
X_1498,X,0.0
DSO_1638,DSO,0.0
DSO_2297,DSO,0.0
DSO_2157,DSO,0.0
IND_0320,IND,0.0
X_1608,X,0.0
X_2193,X,0.0
IND_0500,IND,0.0
X_2377,X,0.0
CS14-NY-01,CS,0.0
DSO_2164,DSO,0.0
IND_0380,IND,0.0
TPP_0112,TPP,0.00425354609430878
X_2067,X,0.0
X_1652,X,0.00425354609430878
CS22-NY-06,CS,0.00425354609430878
DSO_1656,DSO,0.0
IND_0330,IND,0.0
IND_0329,IND,0.0
X_1513,X,0.0
X_2044,X,0.0
X_3170,X,0.0
IND_0322,IND,0.0
DSO_1844,DSO,0.0
IND_0328,IND,0.0
IND_0327,IND,0.0
IND_0325,IND,0.0
IND_0324,IND,0.0
IND_0326,IND,0.0
DSO_2161,DSO,0.005808587672223114
X_1505,X,0.0
CS22-NY-07,CS,0.0
X_1509,X,0.0
DSO_1652,DSO,0.0
DSO_1650,DSO,0.0
DSO_1651,DSO,0.0
X_1653,X,0.0016107835277696927
IND_0321,IND,0.0
DSO_1788,DSO,0.0
IND_0323,IND,0.0
DSO_1654,DSO,0.0
X_2231,X,0.0
DSO_2187,DSO,0.0
X_2230,X,0.0
DSO_2168,DSO,0.0
DSO_2170,DSO,0.0
X_2071,X,0.0
IND_0305,IND,0.0
IND_0306,IND,0.0
DSO_1613,DSO,0.0
DSO_1575,DSO,0.0
X_2110,X,0.0023518391913822435
X_2107,X,0.0
X_2068,X,0.0
X_1447,X,0.0
X_1737,X,0.0
DSO_2104,DSO,0.0
X_2612,X,0.0
X_1452,X,0.0
X_1449,X,0.0
X_2002,X,0.0
X_1999,X,0.0026886226339649876
IND_0494,IND,0.0
X_2043,X,0.0
DSO_1655,DSO,0.0
DSO_1574,DSO,0.0
X_1440,X,0.0
CS27-NY-05,CS,0.0
DSO_1576,DSO,0.0
X_1448,X,0.0
DSO_1582,DSO,0.0
X_1441,X,0.0
DSO_1577,DSO,0.0
DSO_1573,DSO,0.0
X_1443,X,0.0
X_1481,X,0.0
DSO_1579,DSO,0.0
DSO_1578,DSO,0.0
DSO_1300,DSO,0.005099061099037636
X_1295,X,0.0
X_1410,X,0.0
X_3192,X,0.0
DSO_1314,DSO,0.0
DSO_1306,DSO,0.0
DSO_1250,DSO,0.0
X_1465,X,0.0
DSO_1240,DSO,0.0
DSO_1420,DSO,0.0
DSO_2753,DSO,0.0
DSO_1239,DSO,0.0
X_1232,X,0.0
DSO_1256,DSO,0.0
X_1235,X,0.0
X_1229,X,0.0
X_1230,X,0.0
DSO_1255,DSO,0.0
X_1231,X,0.0
X_3261,X,0.0
IND_0249,IND,0.03603684123302399
X_1240,X,0.04083923790030472
DSO_1249,DSO,0.0
DSO_1245,DSO,0.0019797376592826676
X_1226,X,0.0
DSO_1320,DSO,0.0
DSO_1244,DSO,0.0028226590079982257
DSO_1328,DSO,0.0
X_1290,X,0.0
DSO_1329,DSO,0.0
DSO_1337,DSO,0.0
X_1219,X,0.0022144894457824613
DSO_1232,DSO,0.0032070037489298152
X_1221,X,0.0
X_1220,X,0.0
X_3218,X,0.0
X_0759,X,0.0
DSO_1621,DSO,0.0
X_1366,X,0.0
X_1223,X,0.0
DSO_1231,DSO,0.0
DSO_1233,DSO,0.0
DSO_1230,DSO,0.0
DSO_1301,DSO,0.0042162743573763576
X_1254,X,0.0
BIO_0015,BIO,0.009315335456413994
DSO_1297,DSO,0.0
DSO_1229,DSO,0.0
DSO_1226,DSO,0.0
DSO_1264,DSO,0.0
DSO_1238,DSO,0.0
DSO_1252,DSO,0.0
DSO_1556,DSO,0.0
DSO_1241,DSO,0.0
DSO_1251,DSO,0.0
DSO_1243,DSO,0.0
DSO_1254,DSO,0.0
DSO_1253,DSO,0.0
DSO_1237,DSO,0.0
DSO_1236,DSO,0.0
DSO_1247,DSO,0.0
X_1228,X,0.0
IND_0247,IND,0.0
X_2241,X,0.0
DSO_1234,DSO,0.0
X_1252,X,0.0
DSO_1283,DSO,0.0
X_3405,X,0.0030871100930486184
DSO_1282,DSO,0.0013994219888023868
DSO_1278,DSO,0.0
DSO_1273,DSO,0.0
IND_0363,IND,0.0
DSO_1265,DSO,0.0
DSO_1266,DSO,0.0
DSO_1272,DSO,0.0
DSO_1281,DSO,0.0
X_1395,X,0.0
DSO_1516,DSO,0.0
X_1251,X,0.0
DSO_1287,DSO,0.0
DSO_1286,DSO,0.0
DSO_1285,DSO,0.0
DSO_1298,DSO,0.0
DSO_2257,DSO,0.0
DSO_1299,DSO,0.0
DSO_1295,DSO,0.0
BIO_0014,BIO,0.0018783358603534288
DSO_1291,DSO,0.0010157767937177412
DSO_1296,DSO,0.0
X_1250,X,0.0
DSO_1290,DSO,0.0
BIO_0011,BIO,0.003571522922502764
DSO_1294,DSO,0.0
DSO_1293,DSO,0.0008625590666356878
DSO_1547,DSO,0.0
DSO_1302,DSO,0.0
DSO_1303,DSO,0.0
DSO_1289,DSO,0.0
DSO_1267,DSO,0.0
X_1244,X,0.0
DSO_1262,DSO,0.0
X_1319,X,0.0
DSO_1261,DSO,0.0
X_1245,X,0.0
DSO_1548,DSO,0.001982829663624036
DSO_1493,DSO,0.0
DSO_1269,DSO,0.006788165893659583
DSO_1257,DSO,0.0
X_1241,X,0.0
X_1233,X,0.0
DSO_1259,DSO,0.0
X_1343,X,0.0
X_1237,X,0.0
X_1243,X,0.0
X_1341,X,0.0
DSO_1276,DSO,0.0
DSO_1268,DSO,0.0
DSO_1277,DSO,0.0
DSO_1394,DSO,0.0
BIO_0013,BIO,0.007353554298814567
X_1234,X,0.0
IND_0248,IND,0.0
X_1242,X,0.001113164750018116
BIO_0012,BIO,0.003095994413641986
DSO_1292,DSO,0.0
DSO_1279,DSO,0.0
CS25-NY-07,CS,0.0020181833316228175
TPP_0055,TPP,0.0
X_1246,X,0.0005653884051549847
DSO_1263,DSO,0.0005653884051549847
X_1253,X,0.0
DSO_1275,DSO,0.0
X-1001,X,0.0008546617847867581
X_1284,X,0.0
DSO_1324,DSO,0.0008546617847867581
DSO_1564,DSO,0.0
X_1438,X,0.0
X_1279,X,0.0
DSO_1321,DSO,0.0
X_1871,X,0.0
X_1317,X,0.0
X_1281,X,0.0001855183462695672
DSO_1317,DSO,0.0
X_1276,X,0.0
X_1431,X,0.0
DSO_1318,DSO,0.0
X_3453,X,0.0001855183462695672
X_1464,X,0.0
X_2522,X,0.00572349176766817
X_2521,X,0.0
X_1430,X,0.0
CS37-NY-00,CS,0.0
X_1645,X,0.0
CS19-NY-05,CS,0.0
X_1273,X,0.0
CS33-NY-13,CS,0.0
DSO_1322,DSO,0.0001855183462695672
X_1265,X,0.0004763199321458833
BIO_0016,BIO,0.0004763199321458833
DSO_1313,DSO,0.0
X_1263,X,0.0
X_1264,X,0.0026875550959994123
IND_0511,IND,0.0
X_2220,X,0.0
DSO_1315,DSO,0.00572349176766817
X_1274,X,0.00572349176766817
X_1267,X,0.0
X_1261,X,0.0
X_1444,X,0.0
X_1270,X,0.0
X_1269,X,0.0
IND_0252,IND,0.0
X_2964,X,0.0
DSO_1331,DSO,0.0
DSO_1332,DSO,0.0
CS48-NY-01,CS,0.0
X_1429,X,0.0
X_2223,X,0.0
X_1268,X,0.0
IND_0250,IND,0.0
X_1510,X,0.0
X_3236,X,0.0
X_2209,X,0.0
DSO_1304,DSO,0.0
DSO_1305,DSO,0.0
X_3472,X,0.0
X_2196,X,0.0
X_2195,X,0.0
X_3471,X,0.0
X_1257,X,0.0
X_1255,X,0.0
X_1256,X,0.0
DSO_1310,DSO,0.0
DSO_1311,DSO,0.0
DSO_2825,DSO,0.0
X_3298,X,0.0
DSO_2826,DSO,0.0
X_3281,X,0.0
X_1258,X,0.0
X_1483,X,0.0
X_2854,X,0.0
X_2844,X,0.0
DSO_1444,DSO,0.0
X_1480,X,0.0
CS23-NY-01,CS,0.0
X_2186,X,0.0
CS23-NY-05,CS,0.0
X_1850,X,0.0
DSO_2151,DSO,0.0
DSO_1347,DSO,0.0
IND_0260,IND,0.0
DSO_1348,DSO,0.0
DSO_1368,DSO,0.0
DSO_1370,DSO,0.0
X_1303,X,0.0
DSO_2282,DSO,0.0
IND_0256,IND,0.0
DSO_1367,DSO,0.0
X_1301,X,0.0
DSO_1381,DSO,0.0
DSO_1346,DSO,0.0
DSO_1350,DSO,0.0
DSO_1469,DSO,0.0
IND_0280,IND,0.0
CS32-NY-03,CS,0.0
DSO_1440,DSO,0.0
CS24-NY-07,CS,0.0
DSO_2090,DSO,0.0
DSO_1344,DSO,0.0
X_2191,X,0.0
DSO_1345,DSO,0.0
CS24-NY-05,CS,0.0
X_2455,X,0.00572349176766817
X_1298,X,0.00572349176766817
CS24-NY-04,CS,0.00572349176766817
X_1300,X,0.00572349176766817
X_1297,X,0.0
X_3417,X,0.0
DSO_1343,DSO,0.0
DSO_1364,DSO,0.0
DSO_1362,DSO,0.0
X_1312,X,0.0
X_1598,X,0.0
X_1294,X,0.0
DSO_1340,DSO,0.0
DSO_1365,DSO,0.0
X_1311,X,0.0
X_1296,X,0.0
IND_0255,IND,0.0
DSO_2819,DSO,0.0
IND_0254,IND,0.0
DSO_1338,DSO,0.0
DSO_1336,DSO,0.0
DSO_2084,DSO,0.0
DSO_2118,DSO,0.0
X_1534,X,0.0
X_1779,X,0.0
DSO_1334,DSO,0.0
DSO_2667,DSO,0.0
IND_0261,IND,0.0
IND_0294,IND,0.0
X_1282,X,0.0
DSO_1326,DSO,0.0
DSO_1327,DSO,0.0
DSO_1835,DSO,0.0
X_1379,X,0.0
DSO_2418,DSO,0.0
DSO_2417,DSO,0.0
DSO_1434,DSO,0.0
DSO_1435,DSO,0.0
DSO_1437,DSO,0.0
X_1380,X,0.0
DSO_1436,DSO,0.0
X_3509,X,0.0
DSO_2934,DSO,0.0
DSO_1438,DSO,0.0
DSO_1439,DSO,0.0
X_1516,X,0.0
DSO_1451,DSO,0.0
IND_0286,IND,0.0
IND_0285,IND,0.0
DSO_1375,DSO,0.0
DSO_1374,DSO,0.0
DSO_2281,DSO,0.0
DSO_2307,DSO,0.0
X_1316,X,0.0
DSO_1371,DSO,0.0
DSO_1373,DSO,0.0
DSO_1369,DSO,0.0
DSO_1372,DSO,0.0
X_1314,X,0.0
X_1315,X,0.0
DSO_2288,DSO,0.0
IND_0262,IND,0.0
DSO_2292,DSO,0.0
DSO_2270,DSO,0.0
DSO_1351,DSO,0.0
DSO_1352,DSO,0.0
DSO_1382,DSO,0.0
X_1561,X,0.0
X_1560,X,0.0
CS35-NY-03,CS,0.0063986551580134735
DSO_1527,DSO,0.005590212620380047
TPP_0056,TPP,0.0063986551580134735
DSO_1446,DSO,0.0
DSO_1526,DSO,0.0
DSO_1376,DSO,0.0
DSO_1378,DSO,0.0
DSO_1377,DSO,0.0
X_1415,X,0.0
DSO_1363,DSO,0.0
X_1307,X,0.0
X_1306,X,0.0
X_1308,X,0.0
DSO_1361,DSO,0.0
DSO_1360,DSO,0.0
DSO_1355,DSO,0.0
DSO_1356,DSO,0.0
DSO_1357,DSO,0.0
DSO_1358,DSO,0.0
DSO_1620,DSO,0.0
DSO_1354,DSO,0.0
X_1304,X,0.0
X_1305,X,0.0
IND_0362,IND,0.0
X_1331,X,0.0
X_1333,X,0.0
DSO_1390,DSO,0.0
X_1349,X,0.0
DSO_1395,DSO,0.0
X_1335,X,0.0
X_1336,X,0.0
X_1332,X,0.0
IND_0258,IND,0.0
IND_0259,IND,0.0
DSO_1366,DSO,0.0
X_1313,X,0.0
DSO_1359,DSO,0.0
